title,category,date
克里姆林宮：普丁認為芬蘭「結束軍事中立」是場錯誤,國際,2022/05/14 22:44
快訊／2架無人機攻擊克里姆林宮　俄羅斯稱：烏克蘭要暗殺普丁,國際,2023/05/03 20:22
相撲橫綱日馬富士痛毆後輩住院2周　今年內將移送檢方,國際,2017/11/22 21:03
江蘇人闖舊金山好自由！　重建「華人彩虹聯盟」：讓周圍的人過更好,國際,2020/01/21 23:53
新加坡賤警性侵少女逼口交　鞭15下再關18年！,國際,2016/02/04 22:57
烏克蘭無人機突破防空　飛到距離莫斯科「只剩100公里」,國際,2023/02/28 23:27
北約將與「印太4國」簽署雙邊合作　下一步就是在東京設辦事處,國際,2023/06/13 19:34
英國爆首例「Omicron患者病故」！首相強生急推第3劑疫苗接種,國際,2021/12/13 21:38
澤倫斯基突襲式「出訪芬蘭」　與北歐5國領袖會談,國際,2023/05/03 19:30
菲利普親王出院了！高齡99歲「心臟手術」　住院28天歷年最久,國際,2021/03/16 19:28
東京澀谷站前汽車衝撞人群7傷　20多歲男被捕：轉錯方向,國際,2023/10/07 22:29
一年租金3822萬！愛丁堡動物園受不了　考慮將大貓熊「送中」歸還,國際,2021/01/04 23:21
陸戰隊死在喀布爾機場…下月就要當爸　母痛罵拜登「失智垃圾」,國際,2021/08/30 20:58
蘇伊士運河又塞了！義大利油輪「引擎故障」卡河道　運管局急搶救,國際,2021/04/06 22:29
美男自詡「把妹達人」　推「性侵合法化」想在台北聚會,國際,2016/02/04 22:59
2國限制日本入境！　菅義偉：尊重這幾國「極易感染」立場,國際,2020/02/07 20:21
建築勞力10年短少100萬　  日本研發機器人蓋房子,國際,2018/06/01 22:54
聯準會主席鮑爾「被俄國人耍了」　和假澤倫斯基會談全球經濟,國際,2023/04/28 23:35
少年持血衣淚控俄軍暴行！親眼見父親被射殺　他躺地裝死逃過死劫,國際,2022/05/14 18:28
夏威夷93死「小鎮毀滅」！美國百年最致命野火　尋屍犬出動,國際,2023/08/13 17:42
快訊／新年來了！雪梨彩虹瀑布煙火秀　璀璨迎接2018,國際,2017/12/31 21:09
日本櫻島「火山噴發」發布最高級警戒！碎石噴2.5公里遠　緊急疏散,國際,2022/07/24 23:01
美股早盤「道瓊大漲600點」　三大指數全部強勢反彈,國際,2022/06/24 22:37
京都驚傳遊客遭陌生男「幫你拍照」索討1000日圓　南禪寺貼公告,國際,2023/06/21 19:32
研究：全球若開徵富豪稅　每年僅收2%也能進帳8兆元,國際,2023/10/24 20:25
白宮：G7力挺重建更好世界計畫　抗衡一帶一路,國際,2021/06/12 23:56
巴黎奧運倒數一年　國際奧會宣布「不邀請俄羅斯、白俄羅斯」,國際,2023/07/26 22:40
熱辣辣「透明防護衣女護士」　爆紅後變身辣模！,國際,2020/06/20 20:38
穆勒報告「川普沒通俄」　《紐時》7大重點質疑：那幹嘛還說謊？,國際,2019/04/19 21:52
李顯龍勸阻仍外遇！星國議長戀上已婚議員下台　在野議員也傳不倫,國際,2023/07/17 19:04
她被媽逼「一起驗孕」看到結果秒嚇壞！　曝6個月後現況：是男孩,國際,2021/01/16 18:45
不斷更新／紐約州長報告「首起死亡案例」出現！確診女子住院10天病逝,國際,2020/03/14 23:20
結婚時被罵翻...世界第一對唐氏症夫妻　「用22年的愛反擊」,國際,2017/02/25 23:21
快訊／美國宣布制裁「普丁2位女兒」！　俄最大銀行也入列,國際,2022/04/06 23:44
替川普付封口費又勒索貝佐斯　《國家詢問報》30億求售,國際,2019/04/19 21:48
習近平APEC再會加拿大總理！他被夾中間潤滑　習伸手急叫翻譯,國際,2022/11/18 23:15
侏儒男騷擾15歲妹「要在生日弄妳」　入獄怕被霸凌僅輕判宵禁,國際,2017/11/16 21:27
沿地中海擴散！希臘女首例確診　義大利增至374例12死,國際,2020/02/26 21:20
公車被劫持！20乘客淪人質　烏克蘭槍手：引爆炸彈一起死,國際,2020/07/21 19:52
關東50年來最大豪雨　「鬼怒川」潰堤10萬人撤離2失蹤,國際,2015/09/10 20:17
上萬人都在找「這個布娃娃」！　母心碎貼文牽動網友心,國際,2016/06/08 20:37
歐盟區2022電動車銷售創紀錄　占新車銷量12.1%,國際,2023/02/01 21:08
買槍送兒聖誕禮物…釀高中遭血洗4死7傷　父母拒認罪下場慘了,國際,2021/12/05 22:26
丹佛男自稱持續27年「母胎單身」　憤怒揚言殺光所有女性,國際,2019/05/02 21:59
英國外交部警告：中國必須尊重「福克蘭群島主權」,國際,2022/02/08 19:40
雪梨大學反性騷擾必修課　親熱前要先徵得同意,國際,2018/01/31 22:26
APEC領袖峰會場邊敘舊　李顯龍po合照：很高興又見到張忠謀了,國際,2022/11/18 23:10
莫德納疫苗「安全有效」　美國FDA最快18日批准緊急使用授權,國際,2020/12/15 23:58
10天擊殺3名IS頭目　利比亞出現替天行道的神秘狙擊手,國際,2016/02/04 22:03
美軍極音速導彈飛行測試　再度失敗,國際,2022/06/30 22:22
欲捐救護車！消防局回「1台767萬」　他豪擲5千萬捐7輛：這是報恩,國際,2021/07/02 22:50
新南向受阻？　大馬傳黑函：別讓孩子到台灣求學,國際,2017/12/31 22:55
快訊／海嘯警報發了！海地規模7.2強震　預報有3公尺巨浪侵襲,國際,2021/08/14 22:18
泰國情侶太猴急「上班躲倉庫做愛」　慘被工廠女同事偷拍PO網,國際,2023/05/13 18:08
一上車就昏迷！老婆聽「汽車引擎聲」倒頭秒睡　崩潰夫狂po照笑翻,國際,2017/12/30 22:17
西雅圖開學日停課　老師「集體罷工」要求加薪,國際,2015/09/10 20:55
快訊／菅義偉宣布：日本6月下旬將「提供台灣AZ疫苗」,國際,2021/06/02 22:53
南韓宣布預購1000萬劑國產疫苗！編2.4兆韓元增購明年9000萬劑疫苗,國際,2021/08/31 21:49
「受夠貪腐」移居德國變外送員　前阿富汗部長：職業無貴賤,國際,2021/08/30 21:15
「自噬作用」如細胞回收車　開啟戰勝癌症新契機,國際,2016/10/03 23:14
新加坡出門「強制戴口罩」！除了2種情況　違者直接罰6300,國際,2020/04/14 21:51
快訊／波音737貨機「夏威夷墜海」　美國海岸警衛隊出動,國際,2021/07/02 22:37
狂打海洛因「血管爛光」…雙手發黑流膿　心碎母PO照：救救她,國際,2019/04/19 23:21
看守所淪新冠地獄！囚犯失控喊「救我」陷暴動　南韓法務部開罰了,國際,2021/01/01 18:40
研究：彗星撞地球造成滅絕前　恐龍已出現衰退,國際,2021/07/02 23:21
印女拒嫁被潑硫酸毀容　走出陰霾成時尚服裝代言人,國際,2016/01/15 22:47
福特歐洲裁員3800人　因應電動車行業競爭加劇,國際,2023/02/14 23:17
快訊／川普明早召開「新冠肺炎」疫情記者會：大家都做得很好,國際,2020/02/26 21:38
阿富汗「戰神副總統」家中被搜出「1.6億現金」　還有15條金條,國際,2021/09/13 22:50
路透社分析：普丁防「瓦格納傭兵」老闆干政　出手扼殺影響力,國際,2023/02/14 20:20
米其林星級台式饗宴　聖保羅哎喲餐廳亮麗登場,國際,2023/08/21 20:50
他外送2杯飲料...到定點發現在「荒蕪公墓」　嚇傻：誰點的舉手,國際,2021/05/09 19:39
美最高將領：中國攻台門檻極高　且是嚴重戰略錯誤,國際,2023/09/18 22:48
快訊／福島核廢水排放時間出爐！　日媒：最快24日起排放,國際,2023/08/21 19:13
垃圾桶裡傳哭聲！清潔工打開驚見塑膠袋裝「沾血棄嬰」,國際,2020/01/07 20:33
快訊／又有國家元首確診！烏克蘭總統感染新冠　將自我隔離,國際,2020/11/09 23:46
北韓公主金與正慘遭降等！開嗆南韓發洩...他分析：影響力未減弱,國際,2021/01/25 19:10
免費剪「金正恩」頭　和平髮廊等客人挑戰！網：是懲罰,國際,2018/07/16 19:48
川普怨原油比水還便宜　美俄能源部罕見舉行電話會議　,國際,2020/04/02 23:13
英國首相強生防疫髮夾彎！　最快下周末禁大型集會,國際,2020/03/14 19:22
快訊／海地西部發生規模7.2淺層強震！　深度僅10公里,國際,2021/08/14 20:53
日本變得比韓國更加貧窮！　專家點出「關鍵原因」：日企正在衰退,國際,2022/07/24 18:10
重頭戲在國會！CNN預測「台灣將首次選出女性領導人」,國際,2016/01/15 20:46
10萬Delta病患灌爆「全美ICU病床」　醫師嘆：像第二次世界大戰,國際,2021/09/13 20:18
張忠謀APEC場邊會晤日首相岸田文雄　李顯龍開心po合照,國際,2022/11/18 22:59
澳洲19歲青年弒母一家三口  員警：最恐怖犯罪現場！,國際,2018/07/16 20:23
16歲足球小將「被埋119小時」獲救　露笑容問：今天星期幾了,國際,2023/02/11 21:31
巴西總統暗示新冠疫情是「生化戰爭」：看哪個國家GDP成長最快,國際,2021/05/09 21:00
「世界之巔—胖美姐」出爐　菲國佳麗奪冠,國際,2017/11/16 22:53
恐怕只能封城！Delta+變種株強襲　世衛俄代表警告：須採緊急措施,國際,2021/06/27 18:28
「有人闖民宅！」美警接報案擊斃「嫌疑犯」...竟是惡作劇電話,國際,2017/12/30 23:41
伴屍同眠2年！擺10瓶香水掩臭味　婦稱「天使來信」：他們會復活,國際,2018/01/31 20:58
美國通膨續降溫　聯準會利率連10升後止步在望,國際,2023/06/13 22:41
快訊／日本鎖國了！禁止外國人入境　直到明年1月底為止,國際,2020/12/26 21:04
美日荷聯手限制「半導體設備」出口中國　印度準備加入美國陣營,國際,2023/02/01 19:59
日本邪教團體把「新冠肺炎」當神　鼓吹「脫下口罩」恐怖行為,國際,2021/01/04 21:14
垃圾桶男嬰懸案23年　警探用「1張郵票」…釣出媽媽就是兇手,國際,2021/03/16 22:52
緊張嗎？約會完勝「4大攻略」...　24小時前看都還有救！,健康,2017/10/23 20:28
不是孤僻啦！5大星座有「人群恐懼症」　你也不愛人多地方？,健康,2019/03/08 21:26
胰臟癌一確診「往往已中晚期」！醫曝4症狀＝癌王警訊,健康,2024/03/04 20:18
指甲剪到滿手血！強迫症「停不下來」背後原因好心疼,健康,2019/04/13 19:41
境外器官移植26人未通報！3月起抗排斥藥物健保不給付,健康,2019/03/08 23:42
免疫力太高危險！醫憶SARS…「無差別攻擊」青壯年死更多　關鍵點曝光,健康,2020/02/19 21:29
生理期每月來2次…衛生棉天天墊！醫揭「不規則真相」：5症狀快就醫,健康,2021/04/17 20:24
隨手一杯燕麥飲補纖維！　外食族排便不卡關,健康,2019/08/23 20:28
越冷食慾越好！醫提「易餓2族群」：5大重點控制飲食,健康,2021/01/18 21:32
乳房摸到硬塊！20多歲女自爆「每天必吃油炸物」　醫一聽搖頭了,健康,2021/04/24 19:18
男女之間有「純友誼」嗎？　心理專家曝真相...超害羞der,健康,2017/09/24 20:31
「隔空看診」即起放寬！　5類病人可遠距離通訊診療,健康,2018/05/11 23:57
「我被隔離了嗎？」他麻醉後…吐露「刻在骨血裡的恐懼」網友眼眶全紅了,健康,2020/02/26 21:28
女子騎車遇蟲襲　下巴潰爛「隱翅蟲」毒素致皮膚發炎,健康,2020/07/10 20:47
賀一航大腸癌病逝！醫曝「5大危險徵兆」：不只有血便,健康,2019/06/03 22:40
破除人工生殖的3大迷思　備孕助圓夢有妙招,健康,2023/02/14 21:03
確診喉嚨痛爆！醫激推5種「靠自己療法」　不一定要吃藥,健康,2022/05/14 19:24
嘴巴燙傷「4件事」別做！　醫曝：含冰塊會更嚴重,健康,2022/10/24 19:29
老公愛愛嗨爆卻卡彈！解密男人「乾性高潮」5大原因,健康,2020/01/07 22:32
提高免疫力！中西醫保養強身7招...「防疫茶」做法曝光,健康,2020/03/06 19:26
星空注射室、童話森林樂園　輔大醫院首創兒童急診空間「有溫度」,健康,2018/12/17 21:50
12星座心中完美情人曝光！　對金牛有耐心、給雙魚滿滿愛,健康,2017/11/08 21:28
好想被寵壞！網友公認「當老么超爽」10大原因：幾乎不用做家事,健康,2018/11/20 21:25
男生5甜蜜小舉動＝愛死妳了！　訊息秒讀秒回就是在意妳啦～,健康,2018/09/28 20:24
導演陳慧翎子宮頸癌逝！醫示警「有症狀已晚期」　有2徵兆快去篩檢,健康,2023/11/01 20:49
新冠疫情緩升持續至7月！羅一鈞示警：另「3大傳染病」將捲土重來,健康,2023/05/03 22:54
別只顧買口罩！出現4症狀＝「免疫力下滑」病毒狂襲　醫：11點前要睡覺,健康,2020/03/10 20:28
蛋捲、泡麵都上榜！營養師曝5類「高脂地雷食品」：飽和脂肪破表,健康,2020/01/21 22:30
胖子更怕高溫！9大原因「害你覺得熱」…可能生病了　你中哪一項,健康,2020/07/10 22:29
器官移植數量太少　部分醫院可能被強迫「退場」,健康,2016/06/14 23:47
大聲說話的人為何不覺得自己吵？原來是耳朵關閉了部分功能,健康,2018/02/01 19:30
天冷心臟最脆弱！營養師曝「10項護心飲食」指南　第1項最關鍵,健康,2022/02/21 19:05
致死率高於癌症！「肺動脈高壓」5大症狀難警覺　恐心臟衰竭要你命,健康,2023/05/03 21:31
賀一航大腸癌逝　醫透露「最常見死因」5成患者沒逃過,健康,2019/06/03 23:04
發出「水果味」超危險？　身體飄出「5種臭味」＝警訊！,健康,2018/03/13 21:28
新手爸媽不用再煩惱　三妙招教你安撫哭鬧寶寶,健康,2024/03/07 23:15
20萬個護目鏡＋2千件防護衣！他「成本價出清｣…狂盧醫師：給個機會，兄弟,健康,2020/03/14 22:28
吃得少卻還是發胖？斷除嘴饞靠3招！停止無意識進食,健康,2018/02/28 21:39
40歲前「有8習慣」可多活20年！研究證實：越早開始越好,健康,2023/10/07 22:02
長輩少參加遶境！　醫勸「超過50歲」一確診致死率↑...80歲以上更危急,健康,2020/02/26 22:27
減肥吃到「4種假食物」變更胖！醫揭真相　網崩潰：原來我是食盲,健康,2021/11/23 19:45
熬夜5大恐怖代價！嚴重恐「視網膜剝離、皺紋狂長」,健康,2023/02/01 21:32
當美髮師11年竟不孕？美研究：美髮師卵巢早衰風險高,健康,2017/01/18 20:51
不只胸悶！醫曝主動脈瓣膜狹窄「嚴重定義」：開口<1cm須動刀,健康,2020/02/19 21:23
資訊設備故障潮！12星座「水火相繼受剋」失誤擦槍走火…摩羯注意交通安全,健康,2020/02/19 19:28
睡不著千萬別做「這4件事」！　還在滑手機要GG了...,健康,2017/07/29 23:31
1個月食不下嚥　高雄男竟罹2癌…醫生「開9洞」保命,健康,2019/12/04 20:24
全台器官移植8500例　台大醫院「心腎肺」稱霸奪三冠王,健康,2016/06/14 22:05
偏頭痛治不好恐是鼻過敏引起　可自製「辛夷去風茶」改善！,健康,2018/12/17 23:29
12星座男「放棄愛情」的原因！　摩羯忙工作、天秤怕被拋棄,健康,2017/12/18 21:24
被自己熏爆！他鞋一脫…腳底「鹹魚臭蛋」泡汗裡　急求醫：受不了了,健康,2023/07/03 20:18
七夕快親爆！　醫盤點「接吻驚人好處」,健康,2023/08/21 22:18
北市公費流感疫苗「剩不到1千劑」　明起2大醫療院所接種,健康,2024/03/12 18:50
感冒「吃冰箱食物」好超快！他激推香菜治鼻塞　親試：比吃藥還有效,健康,2021/08/11 19:48
便秘20年！他「屎塞滿腸」脹爆…醫一照搖頭：才40多歲就發了,健康,2023/02/01 19:08
三餐標配「吃辣+冒煙熱湯」才過癮！熟女吃出早期食道癌,健康,2021/01/09 23:49
7歲妹「指甲狂破洞」！　醫看2狀態：腸病毒害的,健康,2023/02/23 19:39
你排第幾？12星座「離婚排行榜」大公開...射手竟只排第4名,健康,2018/12/23 20:34
吃1顆抵18條香腸！「紅肉vs.白肉芭樂」誰營養…專家1張圖揭曉：它狂勝12倍,健康,2020/08/27 20:28
1歲童遭「合格保母」虐死　衛福部6點檢討：先要求地方清查名單,健康,2024/03/12 18:17
天熱就被咬爆！醫曝「蚊子最愛族群」　教你DIY中藥防蚊包,健康,2023/06/13 22:25
國中妹腫成豬頭！媽見浴室「黑洞毛巾」秒嚇壞　原因曝光…室友道歉了,健康,2020/02/19 20:28
珍奶都是油！台灣最夯「爆肥小吃Top5」曝　營養師教一招爽吃…熱量秒減,健康,2020/06/20 21:28
全台最大醫藥物流中心曝光　鄭文燦：感謝裕利幫運首批新冠疫苗,健康,2021/04/06 19:11
對妳忘不了！讓男神上勾的「17招絕技」貼OK蹦超心機啊　,健康,2018/11/22 21:26
肝不好「6恐怖徵兆」曝光！睡不到5小時　脂肪肝風險恐增71%,健康,2022/01/21 20:32
災後「身心重建」　醫師：離災區少看新聞、親友多陪伴,健康,2016/02/07 20:40
防胃灼熱、讓心臟休息！睡左側有「7好處」...你都怎麼睡？,健康,2018/12/23 23:23
12星座「死都不會愛上的人」！天蠍答案公佈網猛點頭...準嗎？,健康,2018/09/28 19:31
「房間10大地雷」毀性愛！　放家人照片、浴室太髒都GG,健康,2017/03/28 22:59
1個月狂瘦5公斤！「花椰菜飯減肥法」營養師激推　讓你吃飽瘦下來,健康,2018/12/23 21:25
適應期只能3個月？　醫曝「難過→復原」時間...拖太久恐負循環,健康,2020/03/10 21:26
媽媽歌后產後火燒心！醫採最新技術直播大腸內部曝…超不正常作息釀禍,健康,2020/08/27 22:28
資深藝人賀一航晚間8時許病逝台北榮總　享壽64歲,健康,2019/06/03 22:33
睡不好？醫認證「吃對3食物」好眠到天亮　,健康,2022/02/21 21:42
堅持只吃「水煮蔬菜」恐是病！專家談「健康飲食癡迷症」,健康,2019/09/30 23:34
吃太多蛋擔心血管堵塞？專家曝「膽固醇」迷思…本身並無好壞,健康,2020/11/09 20:22
醫警告A片看多「腦萎縮沒性慾」！台性專家搖頭嘆　不看下場慘,健康,2022/10/22 22:31
一天尿尿20次！醫見詭異物「直頂她膀胱」　驚喊：有17公分,健康,2022/03/08 20:12
眼睛睜大點！　男人「要性不要愛」10大徵兆...快逃啊,健康,2017/11/08 23:24
好活不歹活！　安寧照護不是等死,健康,2014/03/07 19:16
存起來救人！醫：3類場所一定有AED　每提前1分鐘用「增10%存活率」,健康,2022/11/21 20:03
南醫居家醫療團隊執行成果佳　服務289個案,健康,2017/07/13 23:56
「假冒VS標示不實」僅一線之隔　專家看食品詐欺：控管難度高,健康,2023/06/21 22:31
小孩狂挑食！研究證實「與父母有關」　醫憂：更怕1情況,健康,2022/06/20 18:37
比IQ更重要！　有「這7大跡象」＝你EQ很高...中了幾項,健康,2017/12/03 19:29
剩湯「煮滾可放隔夜」？營養師警告：超危險　最安全保存法曝光,健康,2022/03/08 22:18
愛愛到一半突軟？她警告「1動作」害陽痿：別再亂夾了,健康,2023/05/22 20:18
下腹爆痛！女衝急診…醫開刀見「3器官黏一起」秒驚呆：卵巢爛掉了,健康,2020/03/29 19:28
想要豐滿上圍！醫教你看「月經周期」豐胸：前7天是大好時機,健康,2023/08/03 18:03
壞壞 「用手vs.嘴」哪個易感染？她揭4關鍵　50萬網長知識了,健康,2023/02/11 20:20
研究證實：穿襪子睡覺3好處「激情倍增」！原因曝光,健康,2021/12/30 22:32
國衛院研發海扶刀新技術「降燒傷風險」　乳癌免開刀治療更安全,健康,2021/09/13 21:07
研究證實：男靠「6招」一秒變性感！　不帥、穿紅衣也行？,健康,2017/12/18 20:28
男屁股有「膿瘍」！吃2帖中藥就送急診　醫示警下場慘：一輩子失禁,健康,2022/11/20 21:29
超過10%人GG「歪一邊」！　醫反讚：是性愛王者,健康,2023/02/01 22:09
一次看「6種鼻涕顏色」代表意義！白色是感冒前兆　2情況恐有感染,健康,2022/06/20 19:11
10種「減壓好食物」　雞蛋、黑巧克力、抹茶都上榜！,健康,2020/06/27 20:38
女台商確診武漢肺炎...該禁止台商回台？　醫：禁也禁不了,健康,2020/01/21 20:56
25歲男「未婚突要結紮」！醫一聽原因秒愣：怎麼有點羨慕,健康,2024/03/07 20:18
吃澱粉胖下半身？ 營養師吐「暴肥2兇手」　想瘦秘訣曝,健康,2023/06/21 20:18
20多歲老實男「GG冒詭異紅圈」飄白屑：染性病了！醫問1句秒惹哭他,健康,2021/12/09 20:02
突爆「核彈級經痛」倒地！她抱肚：止痛藥沒用　醫揭最佳服用時機,健康,2023/05/03 20:34
誤會另一半出軌！醫揭「7妄想症危害」…這3類人＝高危險群,健康,2019/08/23 20:28
粽子冷凍可以放很久？　食藥署籲快吃完：色澤風味會劣化！,健康,2020/06/27 20:25
東北角潛水別走「陽金公路」回來！　急診醫點出3條致命路線,健康,2020/06/27 18:11
下體破皮流湯3天！他認了「危險性行為」　回診醫驚見紅斑,健康,2023/07/03 21:32
運動喝「有糖or無糖豆漿」？台大專家解答　看3條件秒懂,健康,2023/05/03 22:02
交往後第1次！她親曝「從男友交友圈」看穿4件事　怎介紹妳…3個字全懂,健康,2019/12/04 22:29
一樣消耗500大卡！「運動vs.少吃」差在哪？營養師解答　沒動也會瘦,健康,2022/07/24 18:19
獨／她鼻塞10多年！醫驚見「陳年大鼻屎」塞爆　開挖20分鐘臭翻了,健康,2023/11/01 20:14
魷魚？鎖管？常吃卻跟它不熟？一次搞懂「頭足類」家族成員,健康,2018/05/11 20:30
誤會大了！專家曝洗髮精「頭皮養護≠生髮」...「殺菌抗屑」成份超傷,健康,2020/01/07 20:33
他變瘦「血糖竟飆破200」！醫驚不對勁　一查：胰臟尾長5公分腫瘤,健康,2023/06/27 19:08
「3種人」易得脂肪肝！醫搖頭：很多年輕人都有了,健康,2023/11/01 22:08
療傷先治本！她傷口潰爛3年多…襪子一脫流出噁臭湯汁　醫曝元凶,健康,2020/10/05 21:27
防私密處感染「吃蔓越莓」？營養師解答：1情況才有效,健康,2023/05/03 20:09
婦科醫喉嚨痛…一張嘴「驚見長菜花」！同行曝原因勸快做1件事,健康,2022/10/22 20:18
30%國人有脂肪肝！研究「罹4癌風險激增」　醫：肝細胞都脂肪,健康,2021/12/30 20:32
科技海綿「其實超毒」！婆媽御用神物...驚人成分曝光　醫：致癌風險極高,健康,2020/07/10 21:28
最喜歡台灣健保！網紅泰國娘娘「留台原因」曝：光洗牙就省3200元,健康,2021/02/15 22:45
女生「胸部越大＝性慾越強」？她羞吐真相：更期待下一次,健康,2023/03/05 19:42
他下面「流黃綠膿」陰蝨在上面爬！醫脫褲秒驚：只剩一截包皮,健康,2024/03/12 20:18
大蒜克大腸癌！專家曝民眾「1煮法」營養秒砍半...正確吃法大公開,健康,2020/01/21 20:23
溜滑梯「1舉動」超危險！醫PO一張照全都懂了　網嚇：真的好可怕,健康,2023/02/28 21:41
3種反應「測你情緒成熟度」！太冷漠是無法接受脆弱,健康,2022/06/24 21:18
內衣耍「9心機」男根本不Care　「脫掉奶變小」還是愛妳！,健康,2018/05/11 22:33
減肥必吃！12種根莖類「升糖指數」一次看　醫推：放冷效果更好,健康,2021/08/30 20:32
粉色乳頭才能讓男人興奮？　「A片裡5個知識」騙很大！,健康,2017/07/13 23:31
「10大萬惡宵夜」排行胖爆！她靠1招神逆轉　減肥照吃鹹酥雞,健康,2021/12/26 20:32
對自己很失望？　這15件事證明：「你已經做得很好了」,健康,2017/01/18 20:41
26歲男一上車「冷氣開到最強」…下秒心肌梗塞！醫示警6種人超危險,健康,2022/07/24 20:08
泡湯到一半…突起身抽菸！男業務下秒「直接倒地」身亡,健康,2023/12/24 20:18
冬天愈吃愈多？7招養出「健康小鳥胃」　穿暖也能控制食慾,健康,2021/12/02 20:31
便秘吃益生菌沒用？醫揭1觀念錯了　做到4件事拉超順,健康,2023/03/27 20:26
制定「生產計畫書」自在面對生產！醫師與孕媽咪共創舒適產程,健康,2019/09/30 20:28
健走姿勢不對反而傷身！醫揪常見6錯誤　「縮小腹」讓你輕鬆瘦,健康,2019/09/09 21:27
他體重剩34kg「血糖狂飆500」！醬油瓶都拿不穩　醫1招救命,健康,2023/08/03 21:27
維持水嫩肌彈力！專家曝「多喝好油」＝關鍵...大推3油款別錯過,健康,2020/07/10 20:26
睡不著？　營養師揪「4大地雷宵夜」...吃完失眠到天亮,健康,2017/10/23 23:28
妹妹分泌物有「5情況」快就醫！　醫示警：陰道發炎會影響精子活性,健康,2023/07/03 21:09
OL吃東西就脹！醫一照…驚見「50顆粉肉瘤狂冒」秒爆雞母皮,健康,2022/11/20 19:34
高潮的感覺在G點？改愛撫「這地方」八千條神經爽翻天,健康,2018/05/24 22:14
愛情觀停在幼幼班！他曝台男「5大致命點」太ㄍㄧㄥ又癡情：害慘了,健康,2021/01/05 20:27
「這1養生蔬菜」防癌又改善便秘！醫讚4好處：綠色比白色營養,健康,2022/10/24 18:32
她狂嗑「蔓越莓乾」防泌尿道感染！一查糖尿病前期　醫揭更嚴重原因,健康,2023/10/01 18:18
他狂嗑柿子胃長5公分「大黑石」！醫給神奇秘招：喝2個禮拜可樂,健康,2021/08/31 21:25
喝咖啡、茶睡不著？「最晚飲用時間」曝光　改2飲品更好眠,健康,2023/08/21 21:38
害怕一個人！最不甘寂寞的「6大星座」公開...你有上榜嗎？,健康,2018/12/17 22:24
不只下體流膿！染淋病「4部位恐中鏢」　醫急勸1件事,健康,2023/07/08 22:03
40歲女肺結節！1年半後「呼吸喘」已晚期　醫：輕忽1件事賠上命,健康,2023/07/03 19:25
台灣一年吞8億顆安眠藥！中醫授「3神穴+茶飲」助眠,健康,2019/09/30 21:32
父母患脂肪肝「孩子也可能有」！研究：風險增近3倍　嚴重恐成癌,健康,2023/02/28 19:36
愛愛能撐到7分鐘？　性專家「3持久練習法」讓它慢點射,健康,2018/02/01 23:24
專家淚揭「牛肉麵」熱量真相！酸菜也是地雷...哭了,健康,2017/12/11 21:27
肺結核飛沫年傳15人　北市推「轉介單免掛號費」鼓勵受檢,健康,2015/09/07 19:34
男人不能太快？愛愛多久才合理？醫妙喻男女「性反應」4階段,健康,2019/08/23 22:01
男童3吐白沫＋狂抽搐！嬤請師父搖鈴「繞病床招魂」：他明天就醒,健康,2019/03/08 20:26
醫吃2款鹹餅乾！實測血糖「逼近糖尿病」　整晚沒低於100,健康,2023/08/10 20:08
20網美來相拱　妍魅閣Missy Allure 品牌上市發表會閃耀登場,健康,2021/04/27 21:40
早起也算失眠！醫揭「4徵兆＝睡不好」快改善...你白天常精神不濟？,健康,2019/09/30 22:35
分手後還是忘不了他？　成功挽回舊愛「3步驟」...試試吧,健康,2017/07/14 20:29
孕婦發燒、腹痛送醫！急剖腹驚見「胎盤長細菌」　醫：寶寶也遭感染,健康,2022/06/24 20:18
醫點名：躺床2行為超傷腰　背痛恐是4病害的,健康,2023/08/13 19:13
蘇丹紅辣椒粉連環爆！北市衛生局後市場「又查到3產品」,健康,2024/03/04 20:44
27萬劑疫苗救急！校園流感疫苗陸續恢復施打,健康,2018/11/20 22:01
出國代購注意！他買保健食品上網賣「挨罰18萬」　近2年揪474件違規,健康,2023/08/03 19:01
天冷穿襪保暖　長輩應每日檢視雙腳小心「糖尿病足」,健康,2021/01/25 21:27
腳底變5顏色＝警訊！發黃「肝腎生病了」　冒3症狀別拖,健康,2023/02/28 20:02
狂吞10顆「美國黑金」求壯陽　他一睡不醒...血糖驟降險喪命,健康,2020/06/20 23:20
他蛋蛋發黑！醫一壓不妙：還有啵啵聲　「恐怖感染病」3類人最危險,健康,2022/05/14 21:47
40歲女糖尿病「不控糖」　突看不清確診「視網膜病變」視力只剩0.2,健康,2020/08/27 19:32
明明很多人還是寂寞？　「這5個時刻」覺得沒真心朋友！,健康,2017/10/23 21:29
感冒、肺炎、胃酸逆流？醫師教你分辨「咳嗽」症狀,健康,2020/04/14 22:00
美國蘿蔓生菜爆發大腸桿菌汙染　好市多：全面下架,健康,2018/11/22 23:46
男生愛愛完「必做1事」！醫推12招　情侶牽手一輩子,健康,2023/10/01 21:41
他狂嗑甜食…體重反降！檢查竟是「恐怖癌王」　醫嘆：別合理化問題,健康,2021/08/12 19:20
頭痛醫頭、腳痛醫腳？　張家銘談老年整合照護,健康,2017/10/23 22:50
不是味精！營養師揭「外食口渴元兇」是它　這4吃法超傷身,健康,2022/10/24 20:02
行刑式槍決！20多歲男「子彈繞腦」慘死　醫嚇傻：頭腫2倍像水球,健康,2020/09/04 20:32
